,pathway,source
55,R-HSA-73980,ENSG00000099817
56,R-HSA-749476,ENSG00000099817
57,R-HSA-75953,ENSG00000099817
58,R-HSA-76061,ENSG00000099817
59,R-HSA-76066,ENSG00000099817
60,R-HSA-76071,ENSG00000099817
61,R-HSA-77075,ENSG00000099817
62,R-HSA-8851708,ENSG00000099817
63,R-HSA-9018519,ENSG00000099817
64,R-HSA-9670095,ENSG00000099817
65,R-HSA-1296052,ENSG00000104783
66,R-HSA-5607761,ENSG00000104856
67,R-HSA-5621575,ENSG00000104856
68,R-HSA-5676590,ENSG00000104856
69,R-HSA-71288,ENSG00000104879
70,R-HSA-6804759,ENSG00000104881
71,R-HSA-112382,ENSG00000104884
72,R-HSA-113418,ENSG00000104884
73,R-HSA-167152,ENSG00000104884
74,R-HSA-167158,ENSG00000104884
75,R-HSA-167160,ENSG00000104884
76,R-HSA-167161,ENSG00000104884
77,R-HSA-167162,ENSG00000104884
78,R-HSA-167200,ENSG00000104884
79,R-HSA-2564830,ENSG00000104884
80,R-HSA-427413,ENSG00000104884
81,R-HSA-5696395,ENSG00000104884
82,R-HSA-5696400,ENSG00000104884
83,R-HSA-674695,ENSG00000104884
84,R-HSA-6781823,ENSG00000104884
85,R-HSA-6782135,ENSG00000104884
86,R-HSA-6782210,ENSG00000104884
87,R-HSA-6796648,ENSG00000104884
88,R-HSA-72086,ENSG00000104884
89,R-HSA-73762,ENSG00000104884
90,R-HSA-73772,ENSG00000104884
91,R-HSA-73776,ENSG00000104884
92,R-HSA-73779,ENSG00000104884
93,R-HSA-73863,ENSG00000104884
94,R-HSA-75953,ENSG00000104884
95,R-HSA-77075,ENSG00000104884
96,R-HSA-5578775,ENSG00000104936
97,R-HSA-9609736,ENSG00000116032
98,R-HSA-427413,ENSG00000117877
99,R-HSA-5250924,ENSG00000117877
100,R-HSA-73762,ENSG00000117877
101,R-HSA-73772,ENSG00000117877
102,R-HSA-73863,ENSG00000117877
103,R-HSA-114608,ENSG00000120885
104,R-HSA-166665,ENSG00000120885
105,R-HSA-6803157,ENSG00000120885
106,R-HSA-977606,ENSG00000120885
107,R-HSA-198933,ENSG00000121716
108,R-HSA-75094,ENSG00000124701
109,R-HSA-9018519,ENSG00000125740
110,R-HSA-9031628,ENSG00000125740
111,R-HSA-198933,ENSG00000130202
112,R-HSA-420597,ENSG00000130202
113,R-HSA-1251985,ENSG00000130203
114,R-HSA-3000480,ENSG00000130203
115,R-HSA-381426,ENSG00000130203
116,R-HSA-8864260,ENSG00000130203
117,R-HSA-8957275,ENSG00000130203
118,R-HSA-8963888,ENSG00000130203
119,R-HSA-8963901,ENSG00000130203
120,R-HSA-8964026,ENSG00000130203
121,R-HSA-8964058,ENSG00000130203
122,R-HSA-9029569,ENSG00000130203
123,R-HSA-975634,ENSG00000130203
124,R-HSA-977225,ENSG00000130203
125,R-HSA-1268020,ENSG00000130204
126,R-HSA-5205685,ENSG00000130204
127,R-HSA-8866423,ENSG00000130208
128,R-HSA-8964046,ENSG00000130208
129,R-HSA-9029569,ENSG00000130208
130,R-HSA-3928662,ENSG00000134318
131,R-HSA-3928663,ENSG00000134318
132,R-HSA-416482,ENSG00000134318
133,R-HSA-416572,ENSG00000134318
134,R-HSA-4420097,ENSG00000134318
135,R-HSA-5627117,ENSG00000134318
136,R-HSA-8980692,ENSG00000134318
137,R-HSA-9013026,ENSG00000134318
138,R-HSA-9013106,ENSG00000134318
139,R-HSA-9013407,ENSG00000134318
140,R-HSA-9013422,ENSG00000134318
141,R-HSA-9679191,ENSG00000134318
142,R-HSA-977225,ENSG00000137642
143,R-HSA-1251985,ENSG00000138613
144,R-HSA-193692,ENSG00000138613
145,R-HSA-205043,ENSG00000138613
146,R-HSA-2122948,ENSG00000138613
147,R-HSA-2644606,ENSG00000138613
148,R-HSA-2894862,ENSG00000138613
149,R-HSA-2979096,ENSG00000138613
150,R-HSA-3928665,ENSG00000138613
151,R-HSA-9013700,ENSG00000138613
152,R-HSA-9017802,ENSG00000138613
153,R-HSA-977225,ENSG00000138613
154,R-HSA-8856825,ENSG00000138760
155,R-HSA-425561,ENSG00000140090
156,R-HSA-5619055,ENSG00000140090
157,R-HSA-191859,ENSG00000142252
158,R-HSA-9754678,ENSG00000142252
159,R-HSA-2730905,ENSG00000149534
160,R-HSA-2871796,ENSG00000149534
161,R-HSA-2871809,ENSG00000149534
162,R-HSA-2871837,ENSG00000149534
163,R-HSA-8873719,ENSG00000152932
164,R-HSA-2022377,ENSG00000159640
165,R-HSA-5223345,ENSG00000160862
166,R-HSA-1660499,ENSG00000168918
167,R-HSA-1855204,ENSG00000168918
168,R-HSA-202424,ENSG00000168918
169,R-HSA-210990,ENSG00000168918
170,R-HSA-912526,ENSG00000168918
171,R-HSA-1296041,ENSG00000172354
172,R-HSA-163359,ENSG00000172354
173,R-HSA-202040,ENSG00000172354
174,R-HSA-381676,ENSG00000172354
175,R-HSA-392170,ENSG00000172354
176,R-HSA-392451,ENSG00000172354
177,R-HSA-392851,ENSG00000172354
178,R-HSA-400042,ENSG00000172354
179,R-HSA-4086398,ENSG00000172354
180,R-HSA-416476,ENSG00000172354
181,R-HSA-416482,ENSG00000172354
182,R-HSA-418217,ENSG00000172354
183,R-HSA-418592,ENSG00000172354
184,R-HSA-418597,ENSG00000172354
185,R-HSA-420092,ENSG00000172354
186,R-HSA-428930,ENSG00000172354
187,R-HSA-432040,ENSG00000172354
188,R-HSA-456926,ENSG00000172354
189,R-HSA-500657,ENSG00000172354
190,R-HSA-6814122,ENSG00000172354
191,R-HSA-8964315,ENSG00000172354
192,R-HSA-8964616,ENSG00000172354
193,R-HSA-9009391,ENSG00000172354
194,R-HSA-9634597,ENSG00000172354
195,R-HSA-9660821,ENSG00000172354
196,R-HSA-997272,ENSG00000172354
197,R-HSA-877300,ENSG00000179344
198,R-HSA-166208,ENSG00000188186
199,R-HSA-380972,ENSG00000188186
200,R-HSA-5628897,ENSG00000188186
201,R-HSA-8943724,ENSG00000188186
202,R-HSA-9639288,ENSG00000188186
203,R-HSA-432722,ENSG00000189114
204,R-HSA-202424,ENSG00000196126
205,R-HSA-202427,ENSG00000196126
206,R-HSA-202430,ENSG00000196126
207,R-HSA-202433,ENSG00000196126
208,R-HSA-2132295,ENSG00000196126
209,R-HSA-389948,ENSG00000196126
210,R-HSA-877300,ENSG00000196126
211,R-HSA-166016,ENSG00000197959
212,R-HSA-177504,ENSG00000197959
213,R-HSA-2132295,ENSG00000197959
214,R-HSA-437239,ENSG00000197959
215,R-HSA-2672351,ENSG00000198626
216,R-HSA-5578775,ENSG00000198626
217,R-HSA-6798695,ENSG00000203710
218,R-HSA-8877330,ENSG00000203710
219,R-HSA-977606,ENSG00000203710
220,R-HSA-8851680,ENSG00000204290
221,R-HSA-193648,ENSG00000205726
222,R-HSA-3928662,ENSG00000205726
223,R-HSA-416482,ENSG00000205726
224,R-HSA-8856825,ENSG00000205726
225,R-HSA-9013148,ENSG00000205726
226,R-HSA-9013406,ENSG00000205726
227,R-HSA-9013408,ENSG00000205726
228,R-HSA-1971475,ENSG00000213420
229,R-HSA-2022928,ENSG00000213420
230,R-HSA-2024096,ENSG00000213420
231,R-HSA-3560783,ENSG00000213420
232,R-HSA-3560801,ENSG00000213420
233,R-HSA-3656237,ENSG00000213420
234,R-HSA-3656253,ENSG00000213420
235,R-HSA-4420332,ENSG00000213420
236,R-HSA-9694614,ENSG00000213420
237,R-HSA-975634,ENSG00000213420
238,R-HSA-432720,ENSG00000221838
239,R-HSA-202424,ENSG00000232629
240,R-HSA-202427,ENSG00000232629
241,R-HSA-202430,ENSG00000232629
242,R-HSA-202433,ENSG00000232629
243,R-HSA-2132295,ENSG00000232629
244,R-HSA-389948,ENSG00000232629
245,R-HSA-877300,ENSG00000232629
246,R-HSA-8963888,ENSG00000234906
247,R-HSA-8963889,ENSG00000234906
248,R-HSA-8963901,ENSG00000234906
249,R-HSA-8964058,ENSG00000234906
250,R-HSA-9029569,ENSG00000234906
251,R-HSA-975634,ENSG00000234906
252,R-HSA-202424,ENSG00000237541
253,R-HSA-202427,ENSG00000237541
254,R-HSA-202430,ENSG00000237541
255,R-HSA-202433,ENSG00000237541
256,R-HSA-2132295,ENSG00000237541
257,R-HSA-389948,ENSG00000237541
258,R-HSA-877300,ENSG00000237541
259,R-HSA-163210,ENSG00000241837
260,R-HSA-8949613,ENSG00000241837
261,R-HSA-173736,ENSG00000243649
262,R-HSA-174577,ENSG00000243649
263,R-HSA-977606,ENSG00000243649
264,R-HSA-8866423,ENSG00000267467
265,R-HSA-8964046,ENSG00000267467
266,R-HSA-9029569,ENSG00000267467
267,R-HSA-212436,ENSG00000062370
268,R-HSA-8856828,ENSG00000073921
269,R-HSA-2172127,ENSG00000095970
270,R-HSA-167172,ENSG00000099817
271,R-HSA-167246,ENSG00000099817
272,R-HSA-6781827,ENSG00000099817
273,R-HSA-72203,ENSG00000099817
274,R-HSA-75955,ENSG00000099817
275,R-HSA-76042,ENSG00000099817
276,R-HSA-167172,ENSG00000104884
277,R-HSA-167246,ENSG00000104884
278,R-HSA-6781827,ENSG00000104884
279,R-HSA-75955,ENSG00000104884
280,R-HSA-76042,ENSG00000104884
281,R-HSA-72200,ENSG00000124701
282,R-HSA-418990,ENSG00000130202
283,R-HSA-8856828,ENSG00000136717
284,R-HSA-9013507,ENSG00000138613
285,R-HSA-8856828,ENSG00000138760
286,R-HSA-2454202,ENSG00000149534
287,R-HSA-418555,ENSG00000172354
288,R-HSA-418594,ENSG00000172354
289,R-HSA-1632852,ENSG00000188186
290,R-HSA-165159,ENSG00000188186
291,R-HSA-8856828,ENSG00000197959
292,R-HSA-8856828,ENSG00000205726
