,pathway,source
109,R-HSA-2029482,ENSG00000102882
110,R-HSA-2173795,ENSG00000102882
111,R-HSA-2173796,ENSG00000102882
112,R-HSA-2559580,ENSG00000102882
113,R-HSA-2559582,ENSG00000102882
114,R-HSA-2559585,ENSG00000102882
115,R-HSA-2871796,ENSG00000102882
116,R-HSA-3371453,ENSG00000102882
117,R-HSA-375165,ENSG00000102882
118,R-HSA-444257,ENSG00000102882
119,R-HSA-445144,ENSG00000102882
120,R-HSA-450341,ENSG00000102882
121,R-HSA-456926,ENSG00000102882
122,R-HSA-5663213,ENSG00000102882
123,R-HSA-5668599,ENSG00000102882
124,R-HSA-5674135,ENSG00000102882
125,R-HSA-5674499,ENSG00000102882
126,R-HSA-6802946,ENSG00000102882
127,R-HSA-6802948,ENSG00000102882
128,R-HSA-6802952,ENSG00000102882
129,R-HSA-6802955,ENSG00000102882
130,R-HSA-6811558,ENSG00000102882
131,R-HSA-73728,ENSG00000102882
132,R-HSA-74749,ENSG00000102882
133,R-HSA-879415,ENSG00000102882
134,R-HSA-8940973,ENSG00000102882
135,R-HSA-8943724,ENSG00000102882
136,R-HSA-9627069,ENSG00000102882
137,R-HSA-9634638,ENSG00000102882
138,R-HSA-9635465,ENSG00000102882
139,R-HSA-9649948,ENSG00000102882
140,R-HSA-9652169,ENSG00000102882
141,R-HSA-9656223,ENSG00000102882
142,R-HSA-9664422,ENSG00000102882
143,R-HSA-9725371,ENSG00000102882
144,R-HSA-9768919,ENSG00000102882
145,R-HSA-982772,ENSG00000102882
146,R-HSA-6814848,ENSG00000102886
147,R-HSA-114516,ENSG00000103496
148,R-HSA-1236974,ENSG00000103496
149,R-HSA-1445148,ENSG00000103496
150,R-HSA-449836,ENSG00000103496
151,R-HSA-70895,ENSG00000103507
152,R-HSA-3214847,ENSG00000103510
153,R-HSA-8866654,ENSG00000103549
154,R-HSA-6798695,ENSG00000104043
155,R-HSA-936837,ENSG00000104043
156,R-HSA-1296052,ENSG00000104783
157,R-HSA-5607761,ENSG00000104856
158,R-HSA-5621575,ENSG00000104856
159,R-HSA-5676590,ENSG00000104856
160,R-HSA-71288,ENSG00000104879
161,R-HSA-6804759,ENSG00000104881
162,R-HSA-112382,ENSG00000104884
163,R-HSA-113418,ENSG00000104884
164,R-HSA-167152,ENSG00000104884
165,R-HSA-167158,ENSG00000104884
166,R-HSA-167160,ENSG00000104884
167,R-HSA-167161,ENSG00000104884
168,R-HSA-167162,ENSG00000104884
169,R-HSA-167200,ENSG00000104884
170,R-HSA-2564830,ENSG00000104884
171,R-HSA-427413,ENSG00000104884
172,R-HSA-5696395,ENSG00000104884
173,R-HSA-5696400,ENSG00000104884
174,R-HSA-674695,ENSG00000104884
175,R-HSA-6781823,ENSG00000104884
176,R-HSA-6782135,ENSG00000104884
177,R-HSA-6782210,ENSG00000104884
178,R-HSA-6796648,ENSG00000104884
179,R-HSA-72086,ENSG00000104884
180,R-HSA-73762,ENSG00000104884
181,R-HSA-73772,ENSG00000104884
182,R-HSA-73776,ENSG00000104884
183,R-HSA-73779,ENSG00000104884
184,R-HSA-73863,ENSG00000104884
185,R-HSA-75953,ENSG00000104884
186,R-HSA-77075,ENSG00000104884
187,R-HSA-5578775,ENSG00000104936
188,R-HSA-167161,ENSG00000106290
189,R-HSA-167162,ENSG00000106290
190,R-HSA-674695,ENSG00000106290
191,R-HSA-6804756,ENSG00000106290
192,R-HSA-6807505,ENSG00000106290
193,R-HSA-73776,ENSG00000106290
194,R-HSA-73779,ENSG00000106290
195,R-HSA-75953,ENSG00000106290
196,R-HSA-6798695,ENSG00000108219
197,R-HSA-977225,ENSG00000108219
198,R-HSA-3238698,ENSG00000108379
199,R-HSA-629587,ENSG00000108556
200,R-HSA-6791226,ENSG00000108592
201,R-HSA-198933,ENSG00000112195
202,R-HSA-9609736,ENSG00000116032
203,R-HSA-977606,ENSG00000117322
204,R-HSA-427413,ENSG00000117877
205,R-HSA-5250924,ENSG00000117877
206,R-HSA-73762,ENSG00000117877
207,R-HSA-73772,ENSG00000117877
208,R-HSA-73863,ENSG00000117877
209,R-HSA-3214847,ENSG00000120071
210,R-HSA-114608,ENSG00000120885
211,R-HSA-166665,ENSG00000120885
212,R-HSA-6803157,ENSG00000120885
213,R-HSA-977606,ENSG00000120885
214,R-HSA-391160,ENSG00000120899
215,R-HSA-4420097,ENSG00000120899
216,R-HSA-9013420,ENSG00000120899
217,R-HSA-9020558,ENSG00000120899
218,R-HSA-629594,ENSG00000120903
219,R-HSA-629597,ENSG00000120903
220,R-HSA-2142670,ENSG00000120915
221,R-HSA-9018682,ENSG00000120915
222,R-HSA-9033241,ENSG00000120915
223,R-HSA-198933,ENSG00000121716
224,R-HSA-75094,ENSG00000124701
225,R-HSA-198933,ENSG00000124731
226,R-HSA-9018519,ENSG00000125740
227,R-HSA-9031628,ENSG00000125740
228,R-HSA-2024096,ENSG00000127415
229,R-HSA-2024101,ENSG00000127415
230,R-HSA-2206302,ENSG00000127415
231,R-HSA-198933,ENSG00000130202
232,R-HSA-420597,ENSG00000130202
233,R-HSA-1251985,ENSG00000130203
234,R-HSA-3000480,ENSG00000130203
235,R-HSA-381426,ENSG00000130203
236,R-HSA-8957275,ENSG00000130203
237,R-HSA-8963888,ENSG00000130203
238,R-HSA-8963901,ENSG00000130203
239,R-HSA-8964026,ENSG00000130203
240,R-HSA-8964058,ENSG00000130203
241,R-HSA-9029569,ENSG00000130203
242,R-HSA-975634,ENSG00000130203
243,R-HSA-977225,ENSG00000130203
244,R-HSA-1268020,ENSG00000130204
245,R-HSA-5205685,ENSG00000130204
246,R-HSA-8866423,ENSG00000130208
247,R-HSA-8964046,ENSG00000130208
248,R-HSA-9029569,ENSG00000130208
249,R-HSA-3928662,ENSG00000134318
250,R-HSA-3928663,ENSG00000134318
251,R-HSA-416482,ENSG00000134318
252,R-HSA-416572,ENSG00000134318
253,R-HSA-4420097,ENSG00000134318
254,R-HSA-5627117,ENSG00000134318
255,R-HSA-8980692,ENSG00000134318
256,R-HSA-9013026,ENSG00000134318
257,R-HSA-9013106,ENSG00000134318
258,R-HSA-9013407,ENSG00000134318
259,R-HSA-9013422,ENSG00000134318
260,R-HSA-9679191,ENSG00000134318
261,R-HSA-2514859,ENSG00000136448
262,R-HSA-75108,ENSG00000136448
263,R-HSA-977225,ENSG00000137642
264,R-HSA-1442490,ENSG00000137845
265,R-HSA-2122948,ENSG00000137845
266,R-HSA-2644606,ENSG00000137845
267,R-HSA-2660826,ENSG00000137845
268,R-HSA-2691232,ENSG00000137845
269,R-HSA-2894862,ENSG00000137845
270,R-HSA-2979096,ENSG00000137845
271,R-HSA-381426,ENSG00000137845
272,R-HSA-3928665,ENSG00000137845
273,R-HSA-6798695,ENSG00000137845
274,R-HSA-8957275,ENSG00000137845
275,R-HSA-9013700,ENSG00000137845
276,R-HSA-977225,ENSG00000137845
277,R-HSA-1251985,ENSG00000138613
278,R-HSA-193692,ENSG00000138613
279,R-HSA-205043,ENSG00000138613
280,R-HSA-2122948,ENSG00000138613
281,R-HSA-2644606,ENSG00000138613
282,R-HSA-2894862,ENSG00000138613
283,R-HSA-2979096,ENSG00000138613
284,R-HSA-3928665,ENSG00000138613
285,R-HSA-9013700,ENSG00000138613
286,R-HSA-9017802,ENSG00000138613
287,R-HSA-977225,ENSG00000138613
288,R-HSA-8856825,ENSG00000138760
289,R-HSA-425561,ENSG00000140090
290,R-HSA-5619055,ENSG00000140090
291,R-HSA-2559580,ENSG00000141503
292,R-HSA-114608,ENSG00000142192
293,R-HSA-3000178,ENSG00000142192
294,R-HSA-381426,ENSG00000142192
295,R-HSA-432720,ENSG00000142192
296,R-HSA-444473,ENSG00000142192
297,R-HSA-445989,ENSG00000142192
298,R-HSA-844456,ENSG00000142192
299,R-HSA-879415,ENSG00000142192
300,R-HSA-8862803,ENSG00000142192
301,R-HSA-8957275,ENSG00000142192
302,R-HSA-933542,ENSG00000142192
303,R-HSA-9609523,ENSG00000142192
304,R-HSA-9660826,ENSG00000142192
305,R-HSA-977225,ENSG00000142192
306,R-HSA-191859,ENSG00000142252
307,R-HSA-9754678,ENSG00000142252
308,R-HSA-114508,ENSG00000145214
309,R-HSA-174362,ENSG00000145217
310,R-HSA-427601,ENSG00000145217
311,R-HSA-1236382,ENSG00000146648
312,R-HSA-1250196,ENSG00000146648
313,R-HSA-1251932,ENSG00000146648
314,R-HSA-179812,ENSG00000146648
315,R-HSA-180292,ENSG00000146648
316,R-HSA-180336,ENSG00000146648
317,R-HSA-182971,ENSG00000146648
318,R-HSA-1963640,ENSG00000146648
319,R-HSA-1963642,ENSG00000146648
320,R-HSA-212718,ENSG00000146648
321,R-HSA-2179392,ENSG00000146648
322,R-HSA-2219530,ENSG00000146648
323,R-HSA-445144,ENSG00000146648
324,R-HSA-5637810,ENSG00000146648
325,R-HSA-5638303,ENSG00000146648
326,R-HSA-6785631,ENSG00000146648
327,R-HSA-6811558,ENSG00000146648
328,R-HSA-8847993,ENSG00000146648
329,R-HSA-8856825,ENSG00000146648
330,R-HSA-8857538,ENSG00000146648
331,R-HSA-8863795,ENSG00000146648
332,R-HSA-8866910,ENSG00000146648
333,R-HSA-9609690,ENSG00000146648
334,R-HSA-9634638,ENSG00000146648
335,R-HSA-9664565,ENSG00000146648
336,R-HSA-9665348,ENSG00000146648
337,R-HSA-9665686,ENSG00000146648
338,R-HSA-2892247,ENSG00000146904
339,R-HSA-3928663,ENSG00000146904
340,R-HSA-3928665,ENSG00000146904
341,R-HSA-6798695,ENSG00000149516
342,R-HSA-2730905,ENSG00000149534
343,R-HSA-2871796,ENSG00000149534
344,R-HSA-2871809,ENSG00000149534
345,R-HSA-2871837,ENSG00000149534
346,R-HSA-5693607,ENSG00000149923
347,R-HSA-6803211,ENSG00000149932
348,R-HSA-156581,ENSG00000151224
349,R-HSA-1614635,ENSG00000151224
350,R-HSA-2408508,ENSG00000151224
351,R-HSA-5579024,ENSG00000151224
352,R-HSA-8873719,ENSG00000152932
353,R-HSA-6799198,ENSG00000156170
354,R-HSA-9013148,ENSG00000159314
355,R-HSA-9013149,ENSG00000159314
356,R-HSA-2022377,ENSG00000159640
357,R-HSA-5223345,ENSG00000160862
358,R-HSA-380108,ENSG00000161921
359,R-HSA-112382,ENSG00000163161
360,R-HSA-113418,ENSG00000163161
361,R-HSA-167152,ENSG00000163161
362,R-HSA-167158,ENSG00000163161
363,R-HSA-167160,ENSG00000163161
364,R-HSA-167161,ENSG00000163161
365,R-HSA-167162,ENSG00000163161
366,R-HSA-167200,ENSG00000163161
367,R-HSA-427413,ENSG00000163161
368,R-HSA-5696395,ENSG00000163161
369,R-HSA-5696400,ENSG00000163161
370,R-HSA-674695,ENSG00000163161
371,R-HSA-6781823,ENSG00000163161
372,R-HSA-6782135,ENSG00000163161
373,R-HSA-6782210,ENSG00000163161
374,R-HSA-6796648,ENSG00000163161
375,R-HSA-72086,ENSG00000163161
376,R-HSA-73762,ENSG00000163161
377,R-HSA-73772,ENSG00000163161
378,R-HSA-73776,ENSG00000163161
379,R-HSA-73779,ENSG00000163161
380,R-HSA-73863,ENSG00000163161
381,R-HSA-75953,ENSG00000163161
382,R-HSA-77075,ENSG00000163161
383,R-HSA-6791226,ENSG00000163938
384,R-HSA-3214858,ENSG00000163939
385,R-HSA-8939243,ENSG00000163939
386,R-HSA-1169091,ENSG00000165916
387,R-HSA-1234176,ENSG00000165916
388,R-HSA-1236974,ENSG00000165916
389,R-HSA-1236978,ENSG00000165916
390,R-HSA-174084,ENSG00000165916
391,R-HSA-174113,ENSG00000165916
392,R-HSA-174154,ENSG00000165916
393,R-HSA-174178,ENSG00000165916
394,R-HSA-174184,ENSG00000165916
395,R-HSA-180534,ENSG00000165916
396,R-HSA-180585,ENSG00000165916
397,R-HSA-187577,ENSG00000165916
398,R-HSA-195253,ENSG00000165916
399,R-HSA-202424,ENSG00000165916
400,R-HSA-211733,ENSG00000165916
401,R-HSA-2467813,ENSG00000165916
402,R-HSA-2871837,ENSG00000165916
403,R-HSA-349425,ENSG00000165916
404,R-HSA-350562,ENSG00000165916
405,R-HSA-450408,ENSG00000165916
406,R-HSA-4608870,ENSG00000165916
407,R-HSA-4641257,ENSG00000165916
408,R-HSA-4641258,ENSG00000165916
409,R-HSA-5358346,ENSG00000165916
410,R-HSA-5362768,ENSG00000165916
411,R-HSA-5607761,ENSG00000165916
412,R-HSA-5610780,ENSG00000165916
413,R-HSA-5610783,ENSG00000165916
414,R-HSA-5610785,ENSG00000165916
415,R-HSA-5632684,ENSG00000165916
416,R-HSA-5658442,ENSG00000165916
417,R-HSA-5676590,ENSG00000165916
418,R-HSA-5678895,ENSG00000165916
419,R-HSA-5687128,ENSG00000165916
420,R-HSA-5689603,ENSG00000165916
421,R-HSA-5689880,ENSG00000165916
422,R-HSA-6798695,ENSG00000165916
423,R-HSA-68867,ENSG00000165916
424,R-HSA-68949,ENSG00000165916
425,R-HSA-69017,ENSG00000165916
426,R-HSA-69601,ENSG00000165916
427,R-HSA-75815,ENSG00000165916
428,R-HSA-8852276,ENSG00000165916
429,R-HSA-8854050,ENSG00000165916
430,R-HSA-8939236,ENSG00000165916
431,R-HSA-8939902,ENSG00000165916
432,R-HSA-8941858,ENSG00000165916
433,R-HSA-8948751,ENSG00000165916
434,R-HSA-8951664,ENSG00000165916
435,R-HSA-9010553,ENSG00000165916
436,R-HSA-9604323,ENSG00000165916
437,R-HSA-9762114,ENSG00000165916
438,R-HSA-983168,ENSG00000165916
439,R-HSA-8854214,ENSG00000166128
440,R-HSA-8873719,ENSG00000166128
441,R-HSA-8876198,ENSG00000166128
442,R-HSA-176187,ENSG00000166508
443,R-HSA-176974,ENSG00000166508
444,R-HSA-68867,ENSG00000166508
445,R-HSA-68949,ENSG00000166508
446,R-HSA-68962,ENSG00000166508
447,R-HSA-1660499,ENSG00000168918
448,R-HSA-1855204,ENSG00000168918
449,R-HSA-202424,ENSG00000168918
450,R-HSA-210990,ENSG00000168918
451,R-HSA-912526,ENSG00000168918
452,R-HSA-5689603,ENSG00000169592
453,R-HSA-5696394,ENSG00000169592
454,R-HSA-1296041,ENSG00000172354
455,R-HSA-163359,ENSG00000172354
456,R-HSA-202040,ENSG00000172354
457,R-HSA-381676,ENSG00000172354
458,R-HSA-392170,ENSG00000172354
459,R-HSA-392451,ENSG00000172354
460,R-HSA-392851,ENSG00000172354
461,R-HSA-400042,ENSG00000172354
462,R-HSA-4086398,ENSG00000172354
463,R-HSA-416482,ENSG00000172354
464,R-HSA-418217,ENSG00000172354
465,R-HSA-418592,ENSG00000172354
466,R-HSA-418597,ENSG00000172354
467,R-HSA-420092,ENSG00000172354
468,R-HSA-428930,ENSG00000172354
469,R-HSA-432040,ENSG00000172354
470,R-HSA-456926,ENSG00000172354
471,R-HSA-500657,ENSG00000172354
472,R-HSA-6814122,ENSG00000172354
473,R-HSA-8964315,ENSG00000172354
474,R-HSA-8964616,ENSG00000172354
475,R-HSA-9634597,ENSG00000172354
476,R-HSA-9660821,ENSG00000172354
477,R-HSA-997272,ENSG00000172354
478,R-HSA-8980692,ENSG00000175220
479,R-HSA-9013026,ENSG00000175220
480,R-HSA-9013106,ENSG00000175220
481,R-HSA-9013148,ENSG00000175220
482,R-HSA-9013149,ENSG00000175220
483,R-HSA-9013404,ENSG00000175220
484,R-HSA-9013405,ENSG00000175220
485,R-HSA-9013406,ENSG00000175220
486,R-HSA-9013408,ENSG00000175220
487,R-HSA-9013409,ENSG00000175220
488,R-HSA-9013423,ENSG00000175220
489,R-HSA-9035034,ENSG00000175220
490,R-HSA-9696270,ENSG00000175220
491,R-HSA-445355,ENSG00000177238
492,R-HSA-877300,ENSG00000179344
493,R-HSA-5357905,ENSG00000179526
494,R-HSA-5357956,ENSG00000179526
495,R-HSA-6794361,ENSG00000179526
496,R-HSA-8943724,ENSG00000179632
497,R-HSA-6798695,ENSG00000180448
498,R-HSA-8980692,ENSG00000180448
499,R-HSA-9013148,ENSG00000180448
500,R-HSA-9013149,ENSG00000180448
501,R-HSA-8950505,ENSG00000183336
502,R-HSA-5663220,ENSG00000184922
503,R-HSA-9013148,ENSG00000184922
504,R-HSA-9013149,ENSG00000184922
505,R-HSA-156827,ENSG00000185088
506,R-HSA-156902,ENSG00000185088
507,R-HSA-1799339,ENSG00000185088
508,R-HSA-192823,ENSG00000185088
509,R-HSA-2408557,ENSG00000185088
510,R-HSA-6791226,ENSG00000185088
511,R-HSA-72649,ENSG00000185088
512,R-HSA-72689,ENSG00000185088
513,R-HSA-72695,ENSG00000185088
514,R-HSA-72702,ENSG00000185088
515,R-HSA-72706,ENSG00000185088
516,R-HSA-72764,ENSG00000185088
517,R-HSA-9010553,ENSG00000185088
518,R-HSA-9633012,ENSG00000185088
519,R-HSA-9735869,ENSG00000185088
520,R-HSA-9754678,ENSG00000185088
521,R-HSA-975956,ENSG00000185088
522,R-HSA-975957,ENSG00000185088
523,R-HSA-264870,ENSG00000186868
524,R-HSA-9619483,ENSG00000186868
525,R-HSA-198933,ENSG00000188056
526,R-HSA-166208,ENSG00000188186
527,R-HSA-380972,ENSG00000188186
528,R-HSA-5628897,ENSG00000188186
529,R-HSA-8943724,ENSG00000188186
530,R-HSA-9639288,ENSG00000188186
531,R-HSA-432722,ENSG00000189114
532,R-HSA-202424,ENSG00000196126
533,R-HSA-202427,ENSG00000196126
534,R-HSA-202430,ENSG00000196126
535,R-HSA-202433,ENSG00000196126
536,R-HSA-2132295,ENSG00000196126
537,R-HSA-389948,ENSG00000196126
538,R-HSA-877300,ENSG00000196126
539,R-HSA-6798695,ENSG00000196352
540,R-HSA-6807878,ENSG00000196352
541,R-HSA-977606,ENSG00000196352
542,R-HSA-202424,ENSG00000196735
543,R-HSA-202427,ENSG00000196735
544,R-HSA-202430,ENSG00000196735
545,R-HSA-202433,ENSG00000196735
546,R-HSA-2132295,ENSG00000196735
547,R-HSA-389948,ENSG00000196735
548,R-HSA-877300,ENSG00000196735
549,R-HSA-114604,ENSG00000197943
550,R-HSA-1855204,ENSG00000197943
551,R-HSA-202433,ENSG00000197943
552,R-HSA-2029485,ENSG00000197943
553,R-HSA-2424491,ENSG00000197943
554,R-HSA-2871796,ENSG00000197943
555,R-HSA-2871809,ENSG00000197943
556,R-HSA-5621480,ENSG00000197943
557,R-HSA-9027277,ENSG00000197943
558,R-HSA-9664323,ENSG00000197943
559,R-HSA-9679191,ENSG00000197943
560,R-HSA-983695,ENSG00000197943
561,R-HSA-177504,ENSG00000197959
562,R-HSA-2132295,ENSG00000197959
563,R-HSA-437239,ENSG00000197959
564,R-HSA-373753,ENSG00000198087
565,R-HSA-202424,ENSG00000198502
566,R-HSA-202427,ENSG00000198502
567,R-HSA-202430,ENSG00000198502
568,R-HSA-202433,ENSG00000198502
569,R-HSA-2132295,ENSG00000198502
570,R-HSA-389948,ENSG00000198502
571,R-HSA-877300,ENSG00000198502
572,R-HSA-2672351,ENSG00000198626
573,R-HSA-5578775,ENSG00000198626
574,R-HSA-6798695,ENSG00000203710
575,R-HSA-8877330,ENSG00000203710
576,R-HSA-977606,ENSG00000203710
577,R-HSA-1236974,ENSG00000204267
578,R-HSA-983170,ENSG00000204267
579,R-HSA-202424,ENSG00000204287
580,R-HSA-202427,ENSG00000204287
581,R-HSA-202430,ENSG00000204287
582,R-HSA-202433,ENSG00000204287
583,R-HSA-2132295,ENSG00000204287
584,R-HSA-389948,ENSG00000204287
585,R-HSA-877300,ENSG00000204287
586,R-HSA-8851680,ENSG00000204290
587,R-HSA-1912399,ENSG00000204301
588,R-HSA-1912408,ENSG00000204301
589,R-HSA-1912420,ENSG00000204301
590,R-HSA-350054,ENSG00000204301
591,R-HSA-5083630,ENSG00000204301
592,R-HSA-9013695,ENSG00000204301
593,R-HSA-9013700,ENSG00000204301
594,R-HSA-9604323,ENSG00000204301
595,R-HSA-390471,ENSG00000204351
596,R-HSA-429958,ENSG00000204351
597,R-HSA-9609523,ENSG00000204463
598,R-HSA-193648,ENSG00000205726
599,R-HSA-3928662,ENSG00000205726
600,R-HSA-416482,ENSG00000205726
601,R-HSA-8856825,ENSG00000205726
602,R-HSA-9013148,ENSG00000205726
603,R-HSA-9013406,ENSG00000205726
604,R-HSA-9013408,ENSG00000205726
605,R-HSA-1971475,ENSG00000213420
606,R-HSA-2022928,ENSG00000213420
607,R-HSA-2024096,ENSG00000213420
608,R-HSA-3560783,ENSG00000213420
609,R-HSA-3560801,ENSG00000213420
610,R-HSA-3656237,ENSG00000213420
611,R-HSA-3656253,ENSG00000213420
612,R-HSA-4420332,ENSG00000213420
613,R-HSA-9694614,ENSG00000213420
614,R-HSA-975634,ENSG00000213420
615,R-HSA-6799198,ENSG00000213619
616,R-HSA-9013408,ENSG00000213619
617,R-HSA-432720,ENSG00000221838
618,R-HSA-6811440,ENSG00000223501
619,R-HSA-193993,ENSG00000231852
620,R-HSA-194002,ENSG00000231852
621,R-HSA-211976,ENSG00000231852
622,R-HSA-5579021,ENSG00000231852
623,R-HSA-202424,ENSG00000232629
624,R-HSA-202427,ENSG00000232629
625,R-HSA-202430,ENSG00000232629
626,R-HSA-202433,ENSG00000232629
627,R-HSA-2132295,ENSG00000232629
628,R-HSA-389948,ENSG00000232629
629,R-HSA-877300,ENSG00000232629
630,R-HSA-8963888,ENSG00000234906
631,R-HSA-8963889,ENSG00000234906
632,R-HSA-8963901,ENSG00000234906
633,R-HSA-8964058,ENSG00000234906
634,R-HSA-9029569,ENSG00000234906
635,R-HSA-975634,ENSG00000234906
636,R-HSA-202424,ENSG00000237541
637,R-HSA-202427,ENSG00000237541
638,R-HSA-202430,ENSG00000237541
639,R-HSA-202433,ENSG00000237541
640,R-HSA-2132295,ENSG00000237541
641,R-HSA-389948,ENSG00000237541
642,R-HSA-877300,ENSG00000237541
643,R-HSA-2132295,ENSG00000241106
644,R-HSA-163210,ENSG00000241468
645,R-HSA-8949613,ENSG00000241468
646,R-HSA-163210,ENSG00000241837
647,R-HSA-8949613,ENSG00000241837
648,R-HSA-173736,ENSG00000243649
649,R-HSA-174577,ENSG00000243649
650,R-HSA-977606,ENSG00000243649
651,R-HSA-174577,ENSG00000244731
652,R-HSA-381426,ENSG00000244731
653,R-HSA-8957275,ENSG00000244731
654,R-HSA-977606,ENSG00000244731
655,R-HSA-8866423,ENSG00000267467
656,R-HSA-8964046,ENSG00000267467
657,R-HSA-9029569,ENSG00000267467
658,R-HSA-212436,ENSG00000062370
659,R-HSA-8856828,ENSG00000073921
660,R-HSA-2172127,ENSG00000095970
661,R-HSA-167172,ENSG00000099817
662,R-HSA-167246,ENSG00000099817
663,R-HSA-6781827,ENSG00000099817
664,R-HSA-72203,ENSG00000099817
665,R-HSA-75955,ENSG00000099817
666,R-HSA-76042,ENSG00000099817
667,R-HSA-112409,ENSG00000102882
668,R-HSA-198753,ENSG00000102882
669,R-HSA-5654726,ENSG00000102882
670,R-HSA-5654727,ENSG00000102882
671,R-HSA-5654732,ENSG00000102882
672,R-HSA-5654733,ENSG00000102882
673,R-HSA-5673001,ENSG00000102882
674,R-HSA-5675221,ENSG00000102882
675,R-HSA-881907,ENSG00000102882
676,R-HSA-8939211,ENSG00000102882
677,R-HSA-199992,ENSG00000103496
678,R-HSA-167172,ENSG00000104884
679,R-HSA-167246,ENSG00000104884
